Player frame,Enemy Frame,Player TID/SID,Enemy TID/SID,Species,Held Item,Moves,Pokeball,Egg,Enemy Mon
3576,2215,59106 22916,45462 9998,0x56f7,0x7e8a,0x5798 0x7ee8 0x5665 0x7e69,1,1,Greg Illumise
3576,2220,59106 22916,49140 29018,0x5916,0x28de,0x590a 0x28de 0x0cd6 0x28de,5,0,Chip Sandslash
3576,2221,59106 22916,29018 34233,0x96c1,0xdc3d,0x97df 0xdc58 0x9716 0xdc89,1,1,Kindra Shuppet
3576,2228,59106 22916,39094 37028,0x7fdc,0xc920,0x7e79 0xc97d 0x7e3c 0xc944,8,1,Ted Ralts
3576,2249,59106 22916,29423 42340,0x9523,0xfce0,0x9465 0xfc32 0x946a 0xfcee,4,1,Tsunao Ninjask
3576,2250,59106 22916,42340 9240,0x42bd,0x7d17,0x4294 0x7d50 0x433f 0x7d4b,7,1,Colton Skitty 3
3576,2324,59106 22916,61534 13388,0x1789,0x6dc8,0x168b 0x6df8 0x16ad 0x6dfe,9,1,Missy Wingull
3576,2342,59106 22916,40321 4717,0x7b2b,0x4be9,0x7be7 0x4bda 0x7b5e 0x4bca,2,1,Spencer Tentacool 1-3
3576,2345,59106 22916,6622 8265,0xfe4e,0x79cd,0xff3d 0x7930 0xfe0a 0x789d,5,1,Tori & Tia Whismur 1-2
3576,2346,59106 22916,8265 21436,0xc687,0x0a38,0xc6e5 0x0a77 0xc698 0x0ad4,1,0,Alexa Gloom
3576,2351,59106 22916,17086 4721,0xa522,0x4bf5,0xa4e1 0x4be8 0xa4b4 0x4abb,9,1,Steve/Dillon Aron
3576,2370,59106 22916,40310 61000,0x7be2,0xb7cc,0x7bd4 0xb7eb 0x7ace 0xb7fc,4,0,Lydia Goldeen
3576,2371,59106 22916,61000 10402,0x08aa,0x7126,0x081d 0x7126 0x0039 0x7126,6,1,Robin Marill
3576,2373,59106 22916,60593 153,0x0b39,0x5993,0x0aa4 0x5927 0x0a3e 0x5944,1,1,Phoebe Dusclops 5
3576,2387,59106 22916,42284 27879,0x43ce,0x3563,0x4244 0x3563 0x5fce 0x3561,2,0,Wally Rematch 1 Gardevoir
3576,2403,59106 22916,39980 16617,0x7ba9,0x196d,0x7a15 0x195b 0x7aea 0x198c,4,0,Nicolas Altaria 1-2
3576,2422,59106 22916,62013 42871,0x1467,0xfef3,0x14f8 0xfec4 0x1412 0xfece,7,1,Dana Azumarill
3576,2423,59106 22916,42871 36557,0x418e,0xd749,0x41ce 0xd755 0x41bd 0xd7ea,8,1,Drew Sandshrew
3576,2431,59106 22916,61712 46300,0x1745,0xed58,0x17c5 0xed95 0x17cf 0xed7e,12,1,Grace/Dana Marill
3576,2431,59106 22916,61712 46300,0x16c1,0xed58,0x17bb 0xed10 0x17ef 0xedef,9,1,Jill Breloom
3576,2442,59106 22916,43186 9896,0x4f77,0x7f2c,0x4e7d 0x7f6b 0x4f5b 0x7f1a,1,1,Jenna Lotad
3576,2442,59106 22916,43186 9896,0x4f6d,0x7f2c,0x4e6c 0x7f4b 0x4ef3 0x7f88,3,1,Owen Kecleon
3576,2445,59106 22916,6709 57585,0xfdbc,0xb975,0xfc90 0xb93f 0xfcff 0xb975,7,0,Lydia Roselia
3576,2454,59106 22916,18139 37061,0xa146,0xc941,0xa017 0xc965 0xa0de 0xc9f7,1,1,Samuel Lairon
3576,2483,59106 22916,14910 57593,0xdda6,0xb97d,0xdc72 0xb9c9 0xddd9 0xb9c4,2,0,Patricia Banette
3576,2488,59106 22916,31760 15057,0x9af2,0x6355,0x9bb8 0x6355 0x3af2 0x6355,12,1,Reed Carvanha 1-2
3576,2491,59106 22916,31454 60285,0x9d58,0xb2f9,0x9c61 0xb23c 0x9cd1 0xb253,1,0,Shelby Meditite
3576,2497,59106 22916,17730 49220,0xa3a0,0x99c0,0xa3e8 0x99c0 0xc3bb 0x99c0,3,0,Darrin Tentacool
3576,2497,59106 22916,17730 49220,0xa3a0,0x99c0,0xa3d8 0x99c0 0x1c4a 0x99c0,3,0,Cody/Jack Staryu
3576,2497,59106 22916,17730 49220,0xa3a0,0x99c0,0xa3e9 0x99c0 0x03a0 0x99c0,3,0,Wayne Tentacruel
3576,2539,59106 22916,54838 33089,0x319c,0xd8c5,0x3042 0xd8e4 0x30d4 0xd8c5,9,1,Eugene Feebas
3576,2539,59106 22916,54838 33089,0x31a7,0xd8c5,0x31e2 0xd995 0x30e4 0xd8d2,11,1,Gabby & Ty 3 Loudred
3576,2540,59106 22916,33089 42679,0x67b8,0xff33,0x67a9 0xff5c 0x67bf 0xff1b,11,1,Shane Sandshrew
3576,2576,59106 22916,48902 9500,0x59e4,0x7c98,0x59ad 0x7c98 0x88bd 0x7c98,8,1,Henry Tentacruel
3576,2578,59106 22916,45956 5067,0x5423,0x4a4f,0x5542 0x4a9a 0x55dc 0x4ae0,2,1,Lea & Jed Ludvisc 1-2
3576,2589,59106 22916,11464 13644,0xcb14,0x6cc8,0xcacf 0x6c75 0xca16 0x6df5,12,1,Heidi Baltoy
3576,2599,59106 22916,42310 10039,0x429f,0x7e38,0x42b6 0x7e7f 0x431d 0x7e64,8,1,Colton Skitty 3
3576,2633,59106 22916,31873 13550,0x9a63,0x6d6a,0x9b2f 0x6d6a 0x94b5 0x6d6a,2,1,Neal Trapinch
3576,2653,59106 22916,22884 65303,0xbfe2,0xa693,0xbe8a 0xa6b2 0xbf86 0xa693,4,0,Jacob Voltorb 1-2
3576,2653,59106 22916,22884 65303,0xbfe2,0xa693,0xbe8a 0xa6b2 0xbf86 0xa693,4,0,Jacob Magnemite
3576,2653,59106 22916,22884 65303,0xbf86,0xa693,0xbfe2 0xa693 0xbed1 0xa693,4,0,Jasmine Voltorb
3576,2658,59106 22916,8365 3084,0xc654,0x5588,0xc614 0x552b 0xc653 0x55a0,2,1,Chip Sandshrew 1-2
3576,2659,59106 22916,3084 11974,0xeaa6,0x7742,0xeac6 0x7772 0xeaee 0x7742,1,1,Dale Tentacool 2
3576,2696,59106 22916,49314 41049,0x2640,0xf9dd,0x2769 0xf9dd 0xa77c 0xf9dd,6,1,Warren Ludicolo
3576,2729,59106 22916,58874 9264,0x0303,0x7db4,0x0343 0x7d17 0x0304 0x7d9c,10,1,Chip Sandshrew 1-2
3576,2729,59106 22916,58874 9264,0x0318,0x7db4,0x0304 0x7db4 0x56d8 0x7db4,10,1,Chip Sandslash
3576,2735,59106 22916,14687 51381,0xdfd0,0x9131,0xdf9c 0x91ba 0xdfc1 0x915d,1,0,Hideo Koffing 2
3576,2742,59106 22916,4079 38253,0xe856,0xcce9,0xe97c 0xcc1b 0xe80f 0xccd3,1,1,Glacia Glalie 1
3576,2744,59106 22916,7721 63215,0xf9e1,0xaf6b,0xf8be 0xaf01 0xf8cb 0xaf6b,1,0,Billy Seedot
3576,2744,59106 22916,7721 63215,0xf8cb,0xaf6b,0xf9f2 0xaf6b 0x8d09 0xaf6b,2,0,Nikki Wailmer
3576,2776,59106 22916,2482 11440,0xeed1,0x7534,0xefa0 0x75c5 0xee52 0x7403,1,1,Angelica Castform
3576,2787,59106 22916,33721 34403,0x6478,0xdfe7,0x6531 0xdfe7 0x655b 0xdfe7,9,1,Jose Silcoon
3576,2789,59106 22916,54186 675,0x3460,0x5b27,0x3565 0x5b60 0x3443 0x5bdb,3,1,Nancy Lombre
3576,2816,59106 22916,5465 14900,0xf289,0x63b0,0xf3fc 0x6391 0xf3f5 0x63f9,1,1,Lydia Shroomish
3576,2818,59106 22916,53244 25566,0x291e,0x3a5a,0x2902 0x3a5a 0x7cde 0x3a5a,8,0,Chip Sandslash
3576,2820,59106 22916,51929 9043,0x2d72,0x7ad7,0x2d24 0x7bb7 0x2cd4 0x7abe,11,1,Jennifer Milotic
3576,2828,59106 22916,60172 58695,0x0cdf,0xbcc3,0x0d9a 0xbca1 0x0dff 0xbcab,3,0,Hugh Swellow
3576,2834,59106 22916,18727 45347,0xaea3,0xe8a7,0xaef3 0xe888 0xafda 0xe87c,12,1,Martha Swablu
3576,2841,59106 22916,2249 30923,0xee2b,0x214f,0xee6b 0x214f 0x1e21 0x214f,4,0,Joshua Kadabra
3576,2873,59106 22916,24496 5040,0xb952,0x4a34,0xb831 0x4a34 0xe44a 0x4a34,1,1,Wendy Mawile
3576,2894,59106 22916,25908 61591,0x83d6,0xa913,0x82e2 0xa913 0xd7b6 0xa913,1,0,Kate & Joy Spinda
3576,2900,59106 22916,16138 43604,0xd9e8,0xf3d0,0xd9aa 0xf3d0 0xdb0e 0xf3d0,12,1,Dwayne Machop
3576,2900,59106 22916,16138 43604,0xd985,0xf3d0,0xd9c9 0xf3ab 0xd9e8 0xf3d0,10,1,Lao Koffing 4
3576,2905,59106 22916,25481 29318,0x856b,0x2b02,0x840f 0x2b02 0xc988 0x2b02,1,0,Cora Meditite
3576,2943,59106 22916,19399 205,0xad25,0x5949,0xad77 0x5949 0x2144 0x5949,9,1,Gabby & Ty 4 Magneton
3576,2957,59106 22916,39898 9344,0x7d23,0x7d04,0x7d32 0x7d6b 0x7d24 0x7d2c,4,1,Travis Sandshrew
3576,2957,59106 22916,39898 9344,0x7c56,0x7d04,0x7c30 0x7c1d 0x7c17 0x7dbd,7,1,Kate & Joy Slaking
3576,2957,59106 22916,39898 9344,0x7c6b,0x7d04,0x7d0d 0x7d20 0x7da4 0x7d5d,4,1,Kim & Iris Numel
3576,2969,59106 22916,16178 37540,0xd8e0,0xcb20,0xd990 0xcb0d 0xd9a4 0xcb42,1,1,Isaac Taillow
3576,3001,59106 22916,59282 316,0x0170,0x58b8,0x001b 0x5833 0x0d40 0x58b8,1,1,Victoria Roselia
3576,3005,59106 22916,10021 25101,0xc184,0x3b89,0xc1c5 0x3bcc 0xc106 0x3a9e,1,0,Yuji Machoke
3576,3020,59106 22916,16751 39118,0xa6a5,0xc14a,0xa7ca 0xc041 0xa771 0xc1d0,8,1,Jenna/Carlos Lombre
3576,3021,59106 22916,39118 13842,0x7f35,0x6f96,0x7e6c 0x6f8a 0x7f7f 0x6ff4,4,1,Rival 4 Combusken
3576,3032,59106 22916,6913 56835,0xfdf8,0x8787,0xfde9 0x87e8 0xfdff 0x87af,1,0,Travis Sandshrew
3576,3039,59106 22916,22994 62748,0xbe7a,0xac98,0xbf53 0xacec 0xbf88 0xac6a,2,0,Matthew/Tony/Luis Carvanha
3576,3047,59106 22916,38327 37437,0x726e,0xcbb9,0x7374 0xcb9e 0x7380 0xcb96,1,1,Robin Skitty
3576,3053,59106 22916,10990 61210,0xcd66,0xb69e,0xcd49 0xb6f3 0xcca2 0xb666,6,0,Phoebe Dusclops 1
3576,3072,59106 22916,59365 37454,0x0021,0xcbca,0x0117 0xcb7c 0x01eb 0xcbf6,8,1,Taylor Dustox
3576,3075,59106 22916,48744 38478,0x59f4,0xcfca,0x5837 0xcfd7 0x5862 0xce84,8,1,Steve/Dillon Aron
3576,3078,59106 22916,37986 29652,0x7280,0x2a50,0x73a4 0x2a50 0x3e63 0x2a50,1,0,Miu & Yuki Beautifly
3576,3078,59106 22916,37986 29652,0x73b9,0x2a50,0x72b7 0x2a9d 0x727a 0x2b66,4,0,Carter Wailmer
3576,3092,59106 22916,32434 5987,0x9850,0x4ee7,0x9906 0x4ee7 0x196c 0x4ee7,9,1,Franklin Sealeo
3576,3116,59106 22916,36042 43620,0x6b19,0xf3e0,0x6a4a 0xf3f1 0x6a40 0xf2fb,2,1,Rival 4 Swellow
3576,3143,59106 22916,53809 1173,0x35ea,0x5d11,0x341e 0x5deb 0x35e5 0x5c71,10,1,Clyde Wailmer
3576,3148,59106 22916,58475 34122,0x02c3,0xdcce,0x02e6 0xdde2 0x02d1 0xdc10,3,1,Trent Geodude 1-4
3576,3151,59106 22916,50174 28372,0x2459,0x3750,0x2538 0x3785 0x25a6 0x37ff,2,0,Lea & Jed Ludvisc 1-2
3576,3152,59106 22916,28372 26649,0x8944,0x319d,0x8837 0x3160 0x8900 0x30cd,4,0,Gabby & Ty 1 Whismur
3576,3155,59106 22916,54895 9049,0x31a6,0x7add,0x30e7 0x7a97 0x3186 0x7a21,7,1,Shane Nuzleaf
3576,3162,59106 22916,11730 14156,0xcb30,0x6ec8,0xcb79 0x6ec8 0x6b30 0x6ec8,2,1,Wayne Tentacruel
3576,3162,59106 22916,11730 14156,0xcb30,0x6ec8,0xca19 0x6ec8 0x4a0c 0x6ec8,2,1,Warren Ludicolo
3576,3173,59106 22916,8254 17891,0xc75c,0x1c67,0xc68b 0x1c3e 0xc690 0x1d36,3,0,Steven Aggron
3576,3181,59106 22916,5975 41260,0xf1b5,0xf8a8,0xf1fe 0xf8a8 0x7089 0xf8a8,6,1,Ruben Graveler
3576,3182,59106 22916,41260 41984,0x47ce,0xfd84,0x46ad 0xfd84 0xbfbb 0xfd84,5,1,Caroline Mawile
3576,3183,59106 22916,41984 32897,0x42e2,0xd905,0x429a 0xd905 0xa132 0xd905,2,1,Isaiah Staryu
3576,3183,59106 22916,41984 32897,0x429a,0xd905,0x43c7 0xd984 0x42df 0xd96e,2,1,Katelyn Staryu
3576,3190,59106 22916,30414 9084,0x902c,0x7af8,0x907e 0x7af8 0x266c 0x7af8,11,1,Gabby & Ty 5 Magneton
3576,3196,59106 22916,50348 62242,0x22ff,0xaaa6,0x222b 0xaac2 0x235f 0xaa5e,4,0,Alex Natu
3576,3214,59106 22916,54517 25775,0x3326,0x3d2b,0x3275 0x3d3a 0x327f 0x3c30,7,0,Rival 4 Swellow
3576,3216,59106 22916,32244 58070,0x9a2f,0xbb52,0x9bec 0xba64 0x9a76 0xbb64,3,0,Rival 4 Wailmer
3576,3228,59106 22916,10943 30368,0xcc5d,0x2f24,0xcc15 0x2f24 0x5d2b 0x2f24,1,0,Henry Tentacool
3576,3228,59106 22916,10943 30368,0xcc15,0x2f24,0xccd9 0x2f17 0xcc60 0x2f07,1,0,Wayne Tentacool 1-2
3576,3247,59106 22916,52244 10389,0x2a41,0x7111,0x2ad1 0x7126 0x2a3b 0x712c,12,1,Missy Marill
3576,3254,59106 22916,23741 10652,0xbb7e,0x7018,0xba78 0x7005 0xba43 0x7124,4,1,Neal Linoone
3576,3256,59106 22916,56982 40120,0x3954,0xc53c,0x3853 0xc521 0x3868 0xc400,8,1,Larry Zigzagoon
3576,3272,59106 22916,46317 37554,0x5323,0xcb36,0x520e 0xcb5c 0x5245 0xca3d,8,1,Ruben Shiftry
3576,3274,59106 22916,58583 45103,0x027d,0xe9ab,0x02b1 0xe998 0x0208 0xe988,2,1,Jonah Tentacool
3576,3280,59106 22916,5581 34291,0xf272,0xdc77,0xf377 0xdc24 0xf3ba 0xdd35,2,1,Cameron Solrock
3576,3281,59106 22916,34291 13550,0x6236,0x6d6a,0x633c 0x6d2d 0x621a 0x6d5c,4,1,Jenna Lotad
3576,3282,59106 22916,13550 28799,0xd337,0x2970,0xd22b 0x292e 0xd223 0x29f8,1,0,Miguel Skitty
3576,3285,59106 22916,33592 24758,0x658b,0x3932,0x64e5 0x3913 0x658e 0x3902,1,0,Jasmine Magnemite 1-2
3576,3292,59106 22916,24166 10806,0xb8e9,0x73b2,0xb80f 0x7393 0xb8ff 0x73b2,8,1,Lao Koffing 2
3576,3311,59106 22916,56095 44803,0x3dfd,0xf687,0x3d4a 0xf687 0x389b 0xf687,12,1,Simon/Lydia Marill
3576,3320,59106 22916,55722 61846,0x3f3e,0xa812,0x3f08 0xa835 0x3e12 0xa822,4,0,Lydia Goldeen
3576,3321,59106 22916,61846 45204,0x173d,0xe910,0x1747 0xe92d 0x1757 0xe960,8,1,Owen Tentacruel
3576,3329,59106 22916,57195 42424,0x3800,0xfc3c,0x38d2 0xfc62 0x3897 0xfcc4,7,1,Alexis Kirlia
3576,3333,59106 22916,43467 32887,0x4f32,0xd9f3,0x4f72 0xd9ef 0x4f01 0xd950,4,1,Drew Sandshrew
3576,3333,59106 22916,43467 32887,0x4e1c,0xd9f3,0x4f19 0xd9e2 0x4f1f 0xd991,4,1,Grace/Ernest/Dean Wingull
3576,3334,59106 22916,32887 157,0x67ce,0x5919,0x66e4 0x59eb 0x6797 0x5923,9,1,Glacia Glalie 1
3576,3345,59106 22916,52145 45962,0x2d48,0xea0e,0x2d7b 0xea12 0x2d59 0xea55,8,1,Cliff Sandshrew
3576,3349,59106 22916,55197 57716,0x3056,0xb8f0,0x3049 0xb8dd 0x3138 0xb9fb,8,0,Michelle Ludicolo
3576,3359,59106 22916,24951 15772,0x86c2,0x6496,0x87ac 0x643a 0x87ae 0x6551,8,1,Glacia Walrein
3576,3366,59106 22916,15769 30506,0xda5f,0x2eae,0xdb6b 0x2ee0 0xdb91 0x2ee6,4,0,Donald Beautifly
3576,3376,59106 22916,44810 43840,0x49e8,0xf2c4,0x49f3 0xf2c4 0x666f 0xf2c4,1,1,Heidi Sandshrew
3576,3382,59106 22916,46729 38038,0x5159,0xcd12,0x502c 0xcd33 0x5025 0xcd5b,8,1,Vivi Shroomish
3576,3388,59106 22916,20535 1230,0xb7f5,0x5d24,0xb6f4 0x5d67 0xb6f2 0x5d4a,8,1,Winston/Cindy Zigzagoon
3576,3388,59106 22916,20535 1230,0xb6d5,0x5d4a,0xb687 0x5d4a 0xdfad 0x5d4a,4,1,Gabby & Ty 3 Magneton
3576,3394,59106 22916,33490 17355,0x6482,0x1a4f,0x6455 0x1a2b 0x6521 0x1ab7,4,0,Benny Xatu
3576,3397,59106 22916,22485 41258,0xb166,0xf8ae,0xb116 0xf8fa 0xb107 0xf89f,7,1,Benjamin/Abigail Magnemite
3576,3407,59106 22916,32969 3243,0x662b,0x552f,0x67a6 0x55a1 0x4a4b 0x552c,2,1,Drake Salamence
3576,3460,59106 22916,51884 45364,0x2d77,0xe8b0,0x2cb4 0xe986 0x2d2e 0xe886,8,1,Grace/Susie Wailmer
3576,3460,59106 22916,51884 45364,0x2c36,0xe8b0,0x2d6b 0xe831 0x2c73 0xe8db,4,1,Caleb Staryu 1-4
3576,3480,59106 22916,31308 52002,0x9cae,0x92a6,0x9d95 0x92a6 0x99c8 0x92a6,2,0,Lydia Skitty
3576,3491,59106 22916,48334 32915,0x5bac,0xd917,0x5a7b 0xd94e 0x5a60 0xd846,9,1,Steven Aggron
3576,3495,59106 22916,19842 56880,0xab60,0x87b4,0xaa5e 0x87b4 0x8f4d 0x87b4,1,0,Eric Baltoy 1-2
3576,3503,59106 22916,46213 51427,0x5309,0x9167,0x536f 0x907e 0x5348 0x91de,1,0,Kate & Joy Slaking
3576,3514,59106 22916,5615 42204,0xf30d,0xfd58,0xf23c 0xfd58 0xb8de 0xfd58,10,1,Colin Swellow
3576,3536,59106 22916,11630 62252,0xcbc4,0xaaa8,0xcba4 0xaa98 0xcb8c 0xaaa8,2,0,Andrew Tentacool
3576,3538,59106 22916,56897 49498,0x3996,0x98de,0x3894 0x98ee 0x38b2 0x98e8,4,0,Missy Wingull
3576,3544,59106 22916,63451 54325,0x101f,0x8db1,0x1129 0x8d07 0x11d5 0x8d8d,1,0,Taylor Dustox
3576,3550,59106 22916,24758 49573,0x8732,0x9821,0x867b 0x983e 0x868f 0x9817,2,0,Robert Swablu
3576,3556,59106 22916,25519 41259,0x8478,0xf8af,0x857d 0xf8be 0x857b 0xf8cd,10,1,Reli & Ian Wingull
3576,3562,59106 22916,41395 45296,0x471b,0xe974,0x473e 0xe858 0x4709 0xe9aa,9,1,Mike Geodude 1-2
3576,3562,59106 22916,41395 45296,0x471b,0xe974,0x473e 0xe858 0x4709 0xe9aa,9,1,Mike Machop
3576,3564,59106 22916,16502 32310,0xa7ad,0x27b2,0xa659 0x2748 0xa7a2 0x26d2,4,0,Clarissa Wailmer
3576,3576,59106 22916,22916 59106,0xbe56,0xbf66,0xbf26 0xbf4b 0xbf66 0xbf66,7,0,Allen Taillow
3576,3582,59106 22916,56827 38879,0x3a2c,0xce5b,0x3b29 0xce4a 0x3b2f 0xce39,9,1,Chad Wingull
3576,3595,59106 22916,38693 8690,0x70ac,0x7876,0x709e 0x783f 0x710d 0x782a,4,1,Wally Rematch 1 Roselia
3576,3606,59106 22916,62277 41968,0x15a7,0xfa74,0x148a 0xfa74 0x3ec0 0xfa74,8,1,Lung Nincada
3576,3622,59106 22916,50049 42387,0x242a,0xfc17,0x247c 0xfd77 0x258c 0xfc7e,6,1,Jennifer Milotic
3576,3626,59106 22916,16637 47926,0xa65c,0xe2b2,0xa61d 0xe2f7 0xa6de 0xe3a5,12,1,Duncan Machoke
3576,3639,59106 22916,35958 3741,0x6baf,0x5792,0x6b86 0x57d5 0x6a2d 0x57ce,8,1,Colton Skitty 5
3576,3641,59106 22916,55273 33981,0x3065,0xdd39,0x3003 0xdc20 0x3024 0xdd80,4,1,Kate & Joy Slaking
3576,3641,59106 22916,55273 33981,0x3072,0xdd39,0x316c 0xdd5c 0x31a5 0xdd8d,3,1,Tasha Shuppet
3576,3671,59106 22916,43580 41694,0x4db9,0xfb5a,0x4d92 0xfb81 0x4c3f 0xfa07,3,1,Wally Rematch 1 Altaria
3576,3672,59106 22916,41694 44756,0x443c,0xf750,0x448b 0xf750 0x5153 0xf750,1,1,Nancy Marill
3576,3678,59106 22916,31772 60440,0x9a4c,0xb59c,0x9a9b 0xb5f8 0x9bef 0xb564,4,0,Benny Xatu
3576,3682,59106 22916,2739 10737,0xed37,0x7075,0xec7c 0x7143 0xec7e 0x706a,12,1,Diana Swablu
3576,3719,59106 22916,56054 58718,0x3c5e,0xbcda,0x3c7b 0xbdf6 0x3c4c 0xbc04,1,0,Trent Geodude 1-4
3576,3732,59106 22916,58963 46132,0x01e6,0xed3e,0x0088 0xed92 0x008a 0xecf9,12,1,Glacia Walrein
3576,3737,59106 22916,17632 48459,0xa360,0xe4cf,0xa22f 0xe499 0xa260 0xe5c1,4,1,Amy & Liv Minun
3576,3742,59106 22916,6578 42283,0xffd1,0xfcaf,0xffc6 0xfc8e 0xff50 0xfcaf,1,1,Roger Magikarp 2
3576,3764,59106 22916,64692 14557,0x1a56,0x6159,0x1b6f 0x6159 0x6f94 0x6159,8,1,Nikki Wailmer
3576,3788,59106 22916,17169 28758,0xa5f3,0x29d2,0xa497 0x29d2 0xe910 0x29d2,4,0,Cora Meditite
3576,3806,59106 22916,47327 41252,0x5e3d,0xf8a0,0x5e75 0xf8a0 0x5842 0xf8a0,2,1,Dwayne Tentacool
3576,3807,59106 22916,41252 57249,0x478d,0x8625,0x479e 0x86fb 0x47be 0x86e8,1,0,Warren Graveler
3576,3814,59106 22916,45159 48456,0x57fc,0xe4cc,0x56e2 0xe4a9 0x562b 0xe478,1,1,Kindra Shuppet
3576,3815,59106 22916,48456 34558,0x5a9b,0xdf7a,0x5bde 0xdf18 0x5bbb 0xdf12,11,1,Hugh Swellow
3576,3833,59106 22916,58545 38089,0x0253,0xcd4d,0x022a 0xcd4d 0xd915 0xcd4c,9,1,Leroy Starmie
3576,3848,59106 22916,63916 120,0x1e7c,0x59fc,0x1f6f 0x59b2 0x1f07 0x59b4,1,1,Diana Shroomish
3576,3851,59106 22916,54386 44604,0x33e2,0xf7b8,0x3291 0xf745 0x33a6 0xf6e8,4,1,Gabby & Ty 1 Whismur
3576,3851,59106 22916,54386 44604,0x33ae,0xf7b8,0x3275 0xf705 0x32ac 0xf685,8,1,Heidi Baltoy
3576,3851,59106 22916,54386 44604,0x33da,0xf7b8,0x32f3 0xf7cc 0x3228 0xf74a,4,1,David/Barny Carvanha
3576,3851,59106 22916,54386 44604,0x3319,0xf7b8,0x33cb 0xf7e6 0x338e 0xf740,2,1,Alexis Kirlia
3576,3851,59106 22916,54386 44604,0x33a6,0xf7b8,0x32a6 0xf70e 0x326e 0xf6b8,6,1,Leonard Pelipper
3576,3856,59106 22916,58686 42537,0x03dc,0xffad,0x035d 0xffad 0x800a 0xffad,1,1,Eugene Magikarp
3576,3876,59106 22916,41205 9187,0x4617,0x7a67,0x460b 0x7a67 0x13d7 0x7a67,9,1,Chip Sandslash
3576,3878,59106 22916,30045 58081,0x92c1,0xbb65,0x939e 0xbb0f 0x9302 0xbb78,7,0,Isaac Aron
3576,3882,59106 22916,60707 3720,0x0aeb,0x570c,0x0bb4 0x5766 0x0bc1 0x570c,8,1,Billy Seedot
3576,3898,59106 22916,60798 47728,0x0af5,0xe3f4,0x0b5d 0xe2c2 0x0bf1 0xe310,1,1,Kindra Duskull
3576,3898,59106 22916,60798 47728,0x0ace,0xe3f4,0x0b4d 0xe2c8 0x0bb2 0xe3d8,1,1,Tucker Manectric 1-2
3576,3900,59106 22916,64934 54024,0x1b44,0x8a8c,0x1acf 0x8a8c 0xca1d 0x8a8c,1,0,Aaron Bagon
3576,3901,59106 22916,54024 41563,0x3498,0xfbdf,0x35eb 0xfb22 0x34dc 0xfa8f,10,1,Tori & Tia Whismur 1-2
3576,3913,59106 22916,63837 46662,0x1efa,0xefc2,0x1f88 0xefa3 0x1f9b 0xef17,1,1,Dana/Laurel/Tisha Luvdisc
3576,3927,59106 22916,26908 21364,0x8fbe,0x0af0,0x8fc2 0x0a83 0x8f97 0x0a08,2,0,Kayla Kadabra
3576,3927,59106 22916,26908 21364,0x8ed8,0x0af0,0x8f48 0x0a1c 0x8fc2 0x0ae2,2,0,Miu & Yuki Dustox
3576,3928,59106 22916,21364 34037,0xb4dc,0xdd71,0xb5f5 0xdd05 0xb52e 0xdd83,1,1,David/Barny Carvanha
3576,3932,59106 22916,6166 44625,0xffcf,0xf7d5,0xfe21 0xf7fa 0xfef7 0xf6c7,4,1,Martha Skitty
3576,3936,59106 22916,4964 11312,0xf586,0x75b4,0xf4e5 0x75b4 0x0df3 0x75b4,4,1,Caroline Mawile
3576,3950,59106 22916,51831 1906,0x2db5,0x5e98,0x2cb4 0x5edb 0x2cb2 0x5ef6,3,1,Winston/Cindy Zigzagoon
3576,3970,59106 22916,55832 35990,0x3d78,0xd512,0x3c16 0xd570 0x3ddc 0xd456,1,1,Greg Volbeat
3576,3977,59106 22916,12441 34689,0xd749,0xde05,0xd635 0xde4c 0xd633 0xde18,11,1,Violet Shroomish
3576,3986,59106 22916,6106 12988,0xf17a,0x6b38,0xf17b 0x6b13 0xf14c 0x6b3a,8,1,Brice Machop
3576,3989,59106 22916,52249 9224,0x2bd9,0x7d8c,0x2ada 0x7ddd 0x2afb 0x7d8c,9,1,Rick Wurmple 1-2
3576,3992,59106 22916,48492 41250,0x5ac6,0xf8a6,0x5b18 0xf887 0x5b8e 0xf8a6,12,1,Eugene Feebas
